StationCode,Name,Lat,Lon,WebSite,RawData,FileName,From,To
224,Edam,52.5,5.03,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=224,https://climexp.knmi.nl/data/rrrr224.dat,rrrr224.data,18851001,20230310
161,Eelde,53.12,6.57,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=161,https://climexp.knmi.nl/data/rrrr161.dat,rrrr161.data,19490101,20230310
596,Eemnes,52.27,5.27,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=596,https://climexp.knmi.nl/data/rrrr596.dat,rrrr596.data,19961101,20230310
154,Eenrum,53.35,6.45,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=154,https://climexp.knmi.nl/data/rrrr154.dat,rrrr154.data,19260314,20230310
557,Eerbeek,52.1,6.07,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=557,https://climexp.knmi.nl/data/rrrr557.dat,rrrr557.data,19070502,20230310
090,Eernewoude,53.12,5.93,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=090,https://climexp.knmi.nl/data/rrrr090.dat,rrrr090.data,19500502,20230310
915,Eersel,51.33,5.25,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=915,https://climexp.knmi.nl/data/rrrr915.dat,rrrr915.data,19480602,20230310
812,Eethen,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=812,https://climexp.knmi.nl/data/rrrr812.dat,rrrr812.data,18670201,18781130
155,Eext,53,6.72,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=155,https://climexp.knmi.nl/data/rrrr155.dat,rrrr155.data,19290501,20230310
219,Egmond aan Zee,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=219,https://climexp.knmi.nl/data/rrrr219.dat,rrrr219.data,19460101,19500101
952,Eijsden,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=952,https://climexp.knmi.nl/data/rrrr952.dat,rrrr952.data,18860321,18880530
950,Eijsden-Breust,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=950,https://climexp.knmi.nl/data/rrrr950.dat,rrrr950.data,19920101,20040229
902,Eindhoven,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=902,https://climexp.knmi.nl/data/rrrr902.dat,rrrr902.data,19120923,20110101
919,Eindhoven Vliegbasis,51.43,5.4,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=919,https://climexp.knmi.nl/data/rrrr919.dat,rrrr919.data,19710101,20230310
350,Elburg,52.43,5.82,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=350,https://climexp.knmi.nl/data/rrrr350.dat,rrrr350.data,19481102,20230310
729,Ellewoutsdijk,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=729,https://climexp.knmi.nl/data/rrrr729.dat,rrrr729.data,19271001,19350531
570,Elspeet,52.28,5.78,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=570,https://climexp.knmi.nl/data/rrrr570.dat,rrrr570.data,19270616,20230310
530,Elst (Utrecht),-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=530,https://climexp.knmi.nl/data/rrrr530.dat,rrrr530.data,19290206,19480101
348,Emmeloord,52.7,5.77,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=348,https://climexp.knmi.nl/data/rrrr348.dat,rrrr348.data,19430109,20230310
333,Emmen,52.78,6.88,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=333,https://climexp.knmi.nl/data/rrrr333.dat,rrrr333.data,19180307,20230310
049,Engelum,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=049,https://climexp.knmi.nl/data/rrrr049.dat,rrrr049.data,19030801,19290831
054,Engwierum,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=054,https://climexp.knmi.nl/data/rrrr054.dat,rrrr054.data,19180101,19310430
221,Enkhuizen,52.7,5.28,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=221,https://climexp.knmi.nl/data/rrrr221.dat,rrrr221.data,18800302,20230310
665,Enschede,52.2,6.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=665,https://climexp.knmi.nl/data/rrrr665.dat,rrrr665.data,18800502,20230310
655,Enter,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=655,https://climexp.knmi.nl/data/rrrr655.dat,rrrr655.data,18960918,19400101
514,Epe,52.33,5.98,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=514,https://climexp.knmi.nl/data/rrrr514.dat,rrrr514.data,18770201,20230310
980,Epen (Nieuw) (L),50.75,5.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=980,https://climexp.knmi.nl/data/rrrr980.dat,rrrr980.data,19800801,20230310
975,Epen (Oud) L,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=975,https://climexp.knmi.nl/data/rrrr975.dat,rrrr975.data,19510101,19810101
512,Epe (Welna),-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=512,https://climexp.knmi.nl/data/rrrr512.dat,rrrr512.data,18660901,18770531
581,Ermelo,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=581,https://climexp.knmi.nl/data/rrrr581.dat,rrrr581.data,19490122,19710102
831,Esbeek,51.43,5.13,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=831,https://climexp.knmi.nl/data/rrrr831.dat,rrrr831.data,19030303,20230310
322,Espel,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=322,https://climexp.knmi.nl/data/rrrr322.dat,rrrr322.data,19481001,19530101
136,Ezinge,53.28,6.43,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=136,https://climexp.knmi.nl/data/rrrr136.dat,rrrr136.data,19920101,20230310
084,Ezumazijl,53.35,6.13,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=084,https://climexp.knmi.nl/data/rrrr084.dat,rrrr084.data,19501130,20230310
143,Finsterwolde,53.2,7.1,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=143,https://climexp.knmi.nl/data/rrrr143.dat,rrrr143.data,18910901,20230310
026,Formerum,53.38,5.3,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=026,https://climexp.knmi.nl/data/rrrr026.dat,rrrr026.data,19610101,20230310
072,Franeker,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=072,https://climexp.knmi.nl/data/rrrr072.dat,rrrr072.data,19200705,19860328
326,Frederiksoord,52.83,6.18,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=326,https://climexp.knmi.nl/data/rrrr326.dat,rrrr326.data,18660801,20230310
823,Geertruidenberg,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=823,https://climexp.knmi.nl/data/rrrr823.dat,rrrr823.data,19101117,19191130
584,Geldermalsen,51.87,5.27,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=584,https://climexp.knmi.nl/data/rrrr584.dat,rrrr584.data,19500502,20230310
899,Gemert,51.53,5.67,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=899,https://climexp.knmi.nl/data/rrrr899.dat,rrrr899.data,19041121,20230310
673,Gendringen,51.85,6.35,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=673,https://climexp.knmi.nl/data/rrrr673.dat,rrrr673.data,19411202,20230310
877,Gennep,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=877,https://climexp.knmi.nl/data/rrrr877.dat,rrrr877.data,18860501,18880930
892,Giersbergen,51.65,5.15,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=892,https://climexp.knmi.nl/data/rrrr892.dat,rrrr892.data,19931101,20230310
137,Gieten,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=137,https://climexp.knmi.nl/data/rrrr137.dat,rrrr137.data,19240101,19290430
152,Gieterveen,53.02,6.83,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=152,https://climexp.knmi.nl/data/rrrr152.dat,rrrr152.data,19231214,20230310
338,Giethoorn,52.72,6.05,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=338,https://climexp.knmi.nl/data/rrrr338.dat,rrrr338.data,19300604,20230310
843,Gilze-Rijen,51.57,4.92,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=843,https://climexp.knmi.nl/data/rrrr843.dat,rrrr843.data,19490102,20230310
838,Ginneken,51.53,4.73,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=838,https://climexp.knmi.nl/data/rrrr838.dat,rrrr838.data,19240713,20230310
446,Goedereede,51.82,3.97,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=446,https://climexp.knmi.nl/data/rrrr446.dat,rrrr446.data,18910402,20230310
706,Goes,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=706,https://climexp.knmi.nl/data/rrrr706.dat,rrrr706.data,18660801,19220430
661,Goor,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=661,https://climexp.knmi.nl/data/rrrr661.dat,rrrr661.data,19401005,19491001
836,Gorinchem,51.83,4.97,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=836,https://climexp.knmi.nl/data/rrrr836.dat,rrrr836.data,19121109,20230310
082,Gorredijk,53,6.05,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=082,https://climexp.knmi.nl/data/rrrr082.dat,rrrr082.data,19490502,20230310
443,Gouda,52,4.72,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=443,https://climexp.knmi.nl/data/rrrr443.dat,rrrr443.data,18880401,20230310
300,Grafhorst,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=300,https://climexp.knmi.nl/data/rrrr300.dat,rrrr300.data,19220510,19240131
411,Gravenzande 's,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=411,https://climexp.knmi.nl/data/rrrr411.dat,rrrr411.data,18660801,18811231
127,Grijpskerk,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=127,https://climexp.knmi.nl/data/rrrr127.dat,rrrr127.data,18800312,18820630
739,Groede,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=739,https://climexp.knmi.nl/data/rrrr739.dat,rrrr739.data,18790916,19780101
894,Groesbeek,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=894,https://climexp.knmi.nl/data/rrrr894.dat,rrrr894.data,19471124,19490901
139,Groningen,53.18,6.58,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=139,https://climexp.knmi.nl/data/rrrr139.dat,rrrr139.data,18470101,20230310
434,Groot Ammers,51.92,4.82,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=434,https://climexp.knmi.nl/data/rrrr434.dat,rrrr434.data,18660901,20230310
207,Grosthuizen,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=207,https://climexp.knmi.nl/data/rrrr207.dat,rrrr207.data,19100901,19400801
752,Haamstede,51.67,3.72,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=752,https://climexp.knmi.nl/data/rrrr752.dat,rrrr752.data,19351202,20230310
734,Haamstede (Vuurtoren),-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=734,https://climexp.knmi.nl/data/rrrr734.dat,rrrr734.data,18660912,19551020
053,Hallum Fr,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=053,https://climexp.knmi.nl/data/rrrr053.dat,rrrr053.data,19150725,19981231
582,Hamersveld,52.13,5.42,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=582,https://climexp.knmi.nl/data/rrrr582.dat,rrrr582.data,19491019,20230310
516,Harderwijk,52.35,5.6,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=516,https://climexp.knmi.nl/data/rrrr516.dat,rrrr516.data,18830402,20230310
066,Harlingen,53.17,5.42,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=066,https://climexp.knmi.nl/data/rrrr066.dat,rrrr066.data,18720201,20230310
671,Harreveld,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=671,https://climexp.knmi.nl/data/rrrr671.dat,rrrr671.data,19400902,19540930
571,Harskamp,52.15,5.73,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=571,https://climexp.knmi.nl/data/rrrr571.dat,rrrr571.data,19270618,20210430
568,Hatert,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=568,https://climexp.knmi.nl/data/rrrr568.dat,rrrr568.data,19251017,19691201
302,Hattem,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=302,https://climexp.knmi.nl/data/rrrr302.dat,rrrr302.data,19241101,19491028
291,Havelte,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=291,https://climexp.knmi.nl/data/rrrr291.dat,rrrr291.data,18910801,18941231
079,Heeg,52.97,5.6,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=079,https://climexp.knmi.nl/data/rrrr079.dat,rrrr079.data,19420502,20230310
435,Heemstede,52.33,4.63,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=435,https://climexp.knmi.nl/data/rrrr435.dat,rrrr435.data,18661201,20230310
328,Heerde,52.37,6.03,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=328,https://climexp.knmi.nl/data/rrrr328.dat,rrrr328.data,18920831,20230310
660,Heerenberg 's,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=660,https://climexp.knmi.nl/data/rrrr660.dat,rrrr660.data,19320102,19440901
046,Heerenveen,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=046,https://climexp.knmi.nl/data/rrrr046.dat,rrrr046.data,18850402,19981231
878,Heerewaarden,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=878,https://climexp.knmi.nl/data/rrrr878.dat,rrrr878.data,18851201,18880901
956,Heerlen,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=956,https://climexp.knmi.nl/data/rrrr956.dat,rrrr956.data,19071008,19081031
967,Heibloem,51.28,5.88,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=967,https://climexp.knmi.nl/data/rrrr967.dat,rrrr967.data,19170602,20230310
217,Heiloo,52.58,4.73,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=217,https://climexp.knmi.nl/data/rrrr217.dat,rrrr217.data,19431001,20230310
340,Heino,52.43,6.25,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=340,https://climexp.knmi.nl/data/rrrr340.dat,rrrr340.data,19350501,20230310
873,Helden,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=873,https://climexp.knmi.nl/data/rrrr873.dat,rrrr873.data,18800801,18850331
881,Helenaveen,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=881,https://climexp.knmi.nl/data/rrrr881.dat,rrrr881.data,19090821,19280331
672,Hellendoorn,52.38,6.45,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=672,https://climexp.knmi.nl/data/rrrr672.dat,rrrr672.data,19400302,20230310
412,Hellevoetsluis,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=412,https://climexp.knmi.nl/data/rrrr412.dat,rrrr412.data,18800101,19050531
896,Helmond,51.45,5.58,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=896,https://climexp.knmi.nl/data/rrrr896.dat,rrrr896.data,18681102,20230310
194,Hembrug,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=194,https://climexp.knmi.nl/data/rrrr194.dat,rrrr194.data,19181103,19500101
482,Hendrik Ido Ambacht,51.83,4.65,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=482,https://climexp.knmi.nl/data/rrrr482.dat,rrrr482.data,20040401,20230310
645,Hengelo,52.05,6.3,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=645,https://climexp.knmi.nl/data/rrrr645.dat,rrrr645.data,19930901,20230310
668,Hengelo (O),52.27,6.75,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=668,https://climexp.knmi.nl/data/rrrr668.dat,rrrr668.data,18870102,20230310
078,Herbayum,53.18,5.5,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=078,https://climexp.knmi.nl/data/rrrr078.dat,rrrr078.data,19610101,20230310
824,Herpt,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=824,https://climexp.knmi.nl/data/rrrr824.dat,rrrr824.data,19130919,19140630
679,Herwen,51.88,6.1,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=679,https://climexp.knmi.nl/data/rrrr679.dat,rrrr679.data,19510101,20230310
830,Herwijnen,51.82,5.15,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=830,https://climexp.knmi.nl/data/rrrr830.dat,rrrr830.data,18901002,20230310
569,Heumen,51.77,5.83,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=569,https://climexp.knmi.nl/data/rrrr569.dat,rrrr569.data,19690101,20230310
814,Heusden,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=814,https://climexp.knmi.nl/data/rrrr814.dat,rrrr814.data,18710502,19420406
574,Hien,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=574,https://climexp.knmi.nl/data/rrrr574.dat,rrrr574.data,19430223,19530930
586,Hilversum,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=586,https://climexp.knmi.nl/data/rrrr586.dat,rrrr586.data,18981002,19860509
585,Hilversum-Oost,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=585,https://climexp.knmi.nl/data/rrrr585.dat,rrrr585.data,19500102,19531231
004,Hippolytushoef,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=004,https://climexp.knmi.nl/data/rrrr004.dat,rrrr004.data,19040206,19050331
477,Hoek van Holland,51.98,4.13,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=477,https://climexp.knmi.nl/data/rrrr477.dat,rrrr477.data,19960301,20230310
478,Hoek van Holland,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=478,https://climexp.knmi.nl/data/rrrr478.dat,rrrr478.data,19930101,19960301
553,Hoenderloo,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=553,https://climexp.knmi.nl/data/rrrr553.dat,rrrr553.data,19030302,19530131
888,Hoenzadriel,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=888,https://climexp.knmi.nl/data/rrrr888.dat,rrrr888.data,19410620,19440901
010,Hollum,53.43,5.63,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=010,https://climexp.knmi.nl/data/rrrr010.dat,rrrr010.data,18720601,20230310
687,Holten,52.3,6.45,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=687,https://climexp.knmi.nl/data/rrrr687.dat,rrrr687.data,19950501,20230310
960,Holtum,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=960,https://climexp.knmi.nl/data/rrrr960.dat,rrrr960.data,19410810,19481201
062,Holwerd,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=062,https://climexp.knmi.nl/data/rrrr062.dat,rrrr062.data,19501129,19520331
480,Honselersdijk,52,4.23,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=480,https://climexp.knmi.nl/data/rrrr480.dat,rrrr480.data,20000501,20230310
438,Hoofddorp,52.28,4.65,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=438,https://climexp.knmi.nl/data/rrrr438.dat,rrrr438.data,18661201,20230310
839,Hoogerheide,51.42,4.3,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=839,https://climexp.knmi.nl/data/rrrr839.dat,rrrr839.data,19330714,20230310
332,Hoogeveen,52.7,6.47,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=332,https://climexp.knmi.nl/data/rrrr332.dat,rrrr332.data,19130610,20230310
249,Hoogkarspel,52.68,5.17,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=249,https://climexp.knmi.nl/data/rrrr249.dat,rrrr249.data,19520501,20230310
538,Hoogland,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=538,https://climexp.knmi.nl/data/rrrr538.dat,rrrr538.data,19480814,19491018
484,Hoogmade,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=484,https://climexp.knmi.nl/data/rrrr484.dat,rrrr484.data,20180101,20230310
528,Hoog Soeren,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=528,https://climexp.knmi.nl/data/rrrr528.dat,rrrr528.data,19270624,19281231
257,Hoogwoud,52.72,4.95,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=257,https://climexp.knmi.nl/data/rrrr257.dat,rrrr257.data,19510102,20230310
222,Hoorn Nh,52.65,5.03,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=222,https://climexp.knmi.nl/data/rrrr222.dat,rrrr222.data,18830401,20230310
013,Hoorn Terschelling,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=013,https://climexp.knmi.nl/data/rrrr013.dat,rrrr013.data,18850601,19860102
875,Horst,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=875,https://climexp.knmi.nl/data/rrrr875.dat,rrrr875.data,18760101,19090630
594,Huizen,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=594,https://climexp.knmi.nl/data/rrrr594.dat,rrrr594.data,19950101,19961101
564,Hulshorst,52.35,5.68,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=564,https://climexp.knmi.nl/data/rrrr564.dat,rrrr564.data,19190802,20230310
132,Hunneheide (Assen),-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=132,https://climexp.knmi.nl/data/rrrr132.dat,rrrr132.data,19100101,19101231
688,Hupsel,52.07,6.63,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=688,https://climexp.knmi.nl/data/rrrr688.dat,rrrr688.data,19950601,20230310
201,IJmuiden,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=201,https://climexp.knmi.nl/data/rrrr201.dat,rrrr201.data,18800701,18930131
451,IJsselmonde,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=451,https://climexp.knmi.nl/data/rrrr451.dat,rrrr451.data,18770602,20090501
335,IJsselmuiden,52.57,5.95,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=335,https://climexp.knmi.nl/data/rrrr335.dat,rrrr335.data,19240401,20230310
913,IJsselsteyn (L),51.48,5.88,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=913,https://climexp.knmi.nl/data/rrrr913.dat,rrrr913.data,19470322,20230310
709,IJzendijke,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=709,https://climexp.knmi.nl/data/rrrr709.dat,rrrr709.data,18791202,19041231
522,Ingen,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=522,https://climexp.knmi.nl/data/rrrr522.dat,rrrr522.data,18931201,19020731
060,Irnsum,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=060,https://climexp.knmi.nl/data/rrrr060.dat,rrrr060.data,19420905,19500101
081,Joure,52.97,5.82,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=081,https://climexp.knmi.nl/data/rrrr081.dat,rrrr081.data,19480602,20230310
825,Kaatsheuvel,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=825,https://climexp.knmi.nl/data/rrrr825.dat,rrrr825.data,19421005,19500801
524,Kadijk bij Terwolde,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=524,https://climexp.knmi.nl/data/rrrr524.dat,rrrr524.data,19041023,19320331
287,Kampen,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=287,https://climexp.knmi.nl/data/rrrr287.dat,rrrr287.data,18800302,19510101
285,Kampereiland,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=285,https://climexp.knmi.nl/data/rrrr285.dat,rrrr285.data,19120325,19220510
355,Kamper Nieuwstad,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=355,https://climexp.knmi.nl/data/rrrr355.dat,rrrr355.data,19490501,19590101
735,Kapelle,51.47,3.93,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=735,https://climexp.knmi.nl/data/rrrr735.dat,rrrr735.data,18681102,20230310
767,Kapellebrug,51.25,4.03,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=767,https://climexp.knmi.nl/data/rrrr767.dat,rrrr767.data,19580101,20230310
